Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ImageLeft,Spreadsheet: ImageRight,Spreadsheet: ImageCentre,Spreadsheet: TextLeft,Spreadsheet: TextRight,Spreadsheet: TextCentre,Spreadsheet: Answer,Spreadsheet: OrLeft,Spreadsheet: OrRight,Spreadsheet: metadata,Spreadsheet: metadata2,Spreadsheet: randomize_superBlock,Manipulation: Spreadsheet
497,1689094019968,11/07/2023 16:46:59,1689079619968,-4,11/07/2023 08:46:59,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,3,prepare2,Screen 1,6qh3va,1,continue,,1646.4299999880604,1633.0749999999534,1646.4299999880604,1646.4299999880604,1633.0749999999534,1646.4299999880604,1,1646.4299999880604,0,0,,Space To Continue,Continue ,2,object-67,prepare2,2,,,,,,,,,,,,,,
498,1689094021101,11/07/2023 16:47:01,1689079621101,-4,11/07/2023 08:47:01,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,12,prepare1,Screen 1,6xowt1,1,continue,,1146.9549999970477,1133.185999999987,1146.9549999970477,1146.9549999970477,1133.185999999987,1146.9549999970477,1,1146.9549999970477,0,0,,Space To Continue,space,8,object-41,prepare1,2,,blank.png,blank.png,,Weak,Strong,,,,,practice_incongruent,,,
499,1689094021103,11/07/2023 16:47:01,1689079621103,-4,11/07/2023 08:47:01,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,12,prepare1,Screen 1,6xowt1,1,continue,,1148.155000000028,1133.185999999987,1148.155000000028,1148.155000000028,1133.185999999987,1148.155000000028,1,1148.155000000028,0,0,,Space To Continue,space,8,object-41,prepare1,2,,blank.png,blank.png,,Weak,Strong,,,,,practice_incongruent,,,
500,1689094022906,11/07/2023 16:47:02,1689079622906,-4,11/07/2023 08:47:02,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,233,trials,Screen 1,9h6dqb,1,response,right,1818.7689999970607,1816.423999999999,1818.7689999970607,1818.7689999970607,1816.423999999999,1818.7689999970607,1,1818.7689999970607,0,0,,Keyboard Response,keyboard,10,object-73,trials,2,8,blank.png,blank.png,blank.png,Weak,Strong,Powerful,right,,,practice_incongruent,,,
501,1689094024071,11/07/2023 16:47:04,1689079624071,-4,11/07/2023 08:47:04,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,233,trials,Screen 2,vtanvj,2,continue,,666.4760000000242,666.4760000000242,666.4760000000242,666.4760000000242,666.4760000000242,666.4760000000242,1,666.4760000000242,0,0,,Fixation Timing,Fixation,1,object-77,trials,2,8,blank.png,blank.png,blank.png,Weak,Strong,Powerful,right,,,practice_incongruent,,,
502,1689094024718,11/07/2023 16:47:04,1689079624718,-4,11/07/2023 08:47:04,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,234,trials,Screen 1,9h6dqb,1,response,right,647.3049999939976,633.1309999999357,647.3049999939976,647.3049999939976,633.1309999999357,647.3049999939976,1,647.3049999939976,0,0,,Keyboard Response,keyboard,10,object-73,trials,2,8,blank.png,blank.png,blank.png,Weak,Strong,Brawny,right,,,practice_incongruent,,,
503,1689094025870,11/07/2023 16:47:05,1689079625870,-4,11/07/2023 08:47:05,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,234,trials,Screen 2,vtanvj,2,continue,,666.4229999999516,666.4229999999516,666.4229999999516,666.4229999999516,666.4229999999516,666.4229999999516,1,666.4229999999516,0,0,,Fixation Timing,Fixation,1,object-77,trials,2,8,blank.png,blank.png,blank.png,Weak,Strong,Brawny,right,,,practice_incongruent,,,
504,1689094026386,11/07/2023 16:47:06,1689079626386,-4,11/07/2023 08:47:06,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,235,trials,Screen 1,9h6dqb,1,response,right,515.7199999940349,500.07299999997485,515.7199999940349,515.7199999940349,500.07299999997485,515.7199999940349,1,515.7199999940349,0,0,,Keyboard Response,keyboard,10,object-73,trials,2,8,blank.png,blank.png,blank.png,Weak,Strong,Strength,right,,,practice_incongruent,,,
505,1689094027537,11/07/2023 16:47:07,1689079627537,-4,11/07/2023 08:47:07,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,235,trials,Screen 2,vtanvj,2,continue,,666.655999999959,666.655999999959,666.655999999959,666.655999999959,666.655999999959,666.655999999959,1,666.655999999959,0,0,,Fixation Timing,Fixation,1,object-77,trials,2,8,blank.png,blank.png,blank.png,Weak,Strong,Strength,right,,,practice_incongruent,,,
506,1689094027941,11/07/2023 16:47:07,1689079627941,-4,11/07/2023 08:47:07,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,236,trials,Screen 1,9h6dqb,1,response,left,404.58600000001024,399.9869999999646,404.58600000001024,404.58600000001024,399.9869999999646,404.58600000001024,1,404.58600000001024,0,0,,Keyboard Response,keyboard,10,object-73,trials,2,8,blank.png,blank.png,blank.png,Weak,Strong,Feeble,left,,,practice_incongruent,,,
507,1689094029103,11/07/2023 16:47:09,1689079629103,-4,11/07/2023 08:47:09,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,236,trials,Screen 2,vtanvj,2,continue,,666.5289999999804,666.5289999999804,666.5289999999804,666.5289999999804,666.5289999999804,666.5289999999804,1,666.5289999999804,0,0,,Fixation Timing,Fixation,1,object-77,trials,2,8,blank.png,blank.png,blank.png,Weak,Strong,Feeble,left,,,practice_incongruent,,,
508,1689094029628,11/07/2023 16:47:09,1689079629628,-4,11/07/2023 08:47:09,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,237,trials,Screen 1,9h6dqb,1,response,left,525.4199999880511,516.6350000000093,525.4199999880511,525.4199999880511,516.6350000000093,525.4199999880511,1,525.4199999880511,0,0,,Keyboard Response,keyboard,10,object-73,trials,2,8,blank.png,blank.png,blank.png,Weak,Strong,Fragile,left,,,practice_incongruent,,,
509,1689094030787,11/07/2023 16:47:10,1689079630787,-4,11/07/2023 08:47:10,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,237,trials,Screen 2,vtanvj,2,continue,,666.5700000000652,666.5700000000652,666.5700000000652,666.5700000000652,666.5700000000652,666.5700000000652,1,666.5700000000652,0,0,,Fixation Timing,Fixation,1,object-77,trials,2,8,blank.png,blank.png,blank.png,Weak,Strong,Fragile,left,,,practice_incongruent,,,
510,1689094031332,11/07/2023 16:47:11,1689079631332,-4,11/07/2023 08:47:11,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,238,trials,Screen 1,9h6dqb,1,response,right,545.8149999880698,533.4079999999376,545.8149999880698,545.8149999880698,533.4079999999376,545.8149999880698,1,545.8149999880698,0,0,,Keyboard Response,keyboard,10,object-73,trials,2,8,blank.png,blank.png,blank.png,Weak,Strong,Tough,right,,,practice_incongruent,,,
511,1689094032486,11/07/2023 16:47:12,1689079632486,-4,11/07/2023 08:47:12,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,238,trials,Screen 2,vtanvj,2,continue,,666.6049999999814,666.6049999999814,666.6049999999814,666.6049999999814,666.6049999999814,666.6049999999814,1,666.6049999999814,0,0,,Fixation Timing,Fixation,1,object-77,trials,2,8,blank.png,blank.png,blank.png,Weak,Strong,Tough,right,,,practice_incongruent,,,
512,1689094032930,11/07/2023 16:47:12,1689079632930,-4,11/07/2023 08:47:12,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,239,trials,Screen 1,9h6dqb,1,response,left,444.22699999110773,433.2150000000838,444.22699999110773,444.22699999110773,433.2150000000838,444.22699999110773,1,444.22699999110773,0,0,,Keyboard Response,keyboard,10,object-73,trials,2,8,blank.png,blank.png,blank.png,Weak,Strong,Frail,left,,,practice_incongruent,,,
513,1689094034086,11/07/2023 16:47:14,1689079634086,-4,11/07/2023 08:47:14,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,239,trials,Screen 2,vtanvj,2,continue,,666.5479999999516,666.5479999999516,666.5479999999516,666.5479999999516,666.5479999999516,666.5479999999516,1,666.5479999999516,0,0,,Fixation Timing,Fixation,1,object-77,trials,2,8,blank.png,blank.png,blank.png,Weak,Strong,Frail,left,,,practice_incongruent,,,
514,1689094034700,11/07/2023 16:47:14,1689079634700,-4,11/07/2023 08:47:14,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,240,trials,Screen 1,9h6dqb,1,response,left,614.5549999910872,599.9070000000065,614.5549999910872,614.5549999910872,599.9070000000065,614.5549999910872,1,614.5549999910872,0,0,,Keyboard Response,keyboard,10,object-73,trials,2,8,blank.png,blank.png,blank.png,Weak,Strong,Sedentary,left,,,practice_incongruent,,,
515,1689094035852,11/07/2023 16:47:15,1689079635852,-4,11/07/2023 08:47:15,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,240,trials,Screen 2,vtanvj,2,continue,,666.5010000000475,666.5010000000475,666.5010000000475,666.5010000000475,666.5010000000475,666.5010000000475,1,666.5010000000475,0,0,,Fixation Timing,Fixation,1,object-77,trials,2,8,blank.png,blank.png,blank.png,Weak,Strong,Sedentary,left,,,practice_incongruent,,,
516,1689094036406,11/07/2023 16:47:16,1689079636406,-4,11/07/2023 08:47:16,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,241,trials,Screen 1,9h6dqb,1,response,left,554.0329999940004,549.9099999999162,554.0329999940004,554.0329999940004,549.9099999999162,554.0329999940004,1,554.0329999940004,0,0,,Keyboard Response,keyboard,10,object-73,trials,2,8,blank.png,blank.png,blank.png,Weak,Strong,Delicate,left,,,practice_incongruent,,,
517,1689094037569,11/07/2023 16:47:17,1689079637569,-4,11/07/2023 08:47:17,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,241,trials,Screen 2,vtanvj,2,continue,,666.6649999999208,666.6649999999208,666.6649999999208,666.6649999999208,666.6649999999208,666.6649999999208,1,666.6649999999208,0,0,,Fixation Timing,Fixation,1,object-77,trials,2,8,blank.png,blank.png,blank.png,Weak,Strong,Delicate,left,,,practice_incongruent,,,
518,1689094038095,11/07/2023 16:47:18,1689079638095,-4,11/07/2023 08:47:18,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,242,trials,Screen 1,9h6dqb,1,response,left,527.2589999911143,516.5600000000559,527.2589999911143,527.2589999911143,516.5600000000559,527.2589999911143,1,527.2589999911143,0,0,,Keyboard Response,keyboard,10,object-73,trials,2,8,blank.png,blank.png,blank.png,Weak,Strong,Skinny,left,,,practice_incongruent,,,
519,1689094039252,11/07/2023 16:47:19,1689079639252,-4,11/07/2023 08:47:19,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,242,trials,Screen 2,vtanvj,2,continue,,666.5160000000615,666.5160000000615,666.5160000000615,666.5160000000615,666.5160000000615,666.5160000000615,1,666.5160000000615,0,0,,Fixation Timing,Fixation,1,object-77,trials,2,8,blank.png,blank.png,blank.png,Weak,Strong,Skinny,left,,,practice_incongruent,,,
520,1689094039891,11/07/2023 16:47:19,1689079639891,-4,11/07/2023 08:47:19,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,243,trials,Screen 1,9h6dqb,1,response,right,639.9789999939967,633.2939999999944,639.9789999939967,639.9789999939967,633.2939999999944,639.9789999939967,1,639.9789999939967,0,0,,Keyboard Response,keyboard,10,object-73,trials,2,8,blank.png,blank.png,blank.png,Weak,Strong,Athletic,right,,,practice_incongruent,,,
521,1689094041052,11/07/2023 16:47:21,1689079641052,-4,11/07/2023 08:47:21,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,243,trials,Screen 2,vtanvj,2,continue,,666.5169999999925,666.5169999999925,666.5169999999925,666.5169999999925,666.5169999999925,666.5169999999925,1,666.5169999999925,0,0,,Fixation Timing,Fixation,1,object-77,trials,2,8,blank.png,blank.png,blank.png,Weak,Strong,Athletic,right,,,practice_incongruent,,,
522,1689094041683,11/07/2023 16:47:21,1689079641683,-4,11/07/2023 08:47:21,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,244,trials,Screen 1,9h6dqb,1,response,left,632.25399999402,616.5899999999674,632.25399999402,632.25399999402,616.5899999999674,632.25399999402,1,632.25399999402,0,0,,Keyboard Response,keyboard,10,object-73,trials,2,8,blank.png,blank.png,blank.png,Weak,Strong,Puny,left,,,practice_incongruent,,,
523,1689094042835,11/07/2023 16:47:22,1689079642835,-4,11/07/2023 08:47:22,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,244,trials,Screen 2,vtanvj,2,continue,,666.5439999999944,666.5439999999944,666.5439999999944,666.5439999999944,666.5439999999944,666.5439999999944,1,666.5439999999944,0,0,,Fixation Timing,Fixation,1,object-77,trials,2,8,blank.png,blank.png,blank.png,Weak,Strong,Puny,left,,,practice_incongruent,,,
524,1689094043372,11/07/2023 16:47:23,1689079643372,-4,11/07/2023 08:47:23,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,245,trials,Screen 1,9h6dqb,1,response,right,538.2989999881247,533.219000000041,538.2989999881247,538.2989999881247,533.219000000041,538.2989999881247,1,538.2989999881247,0,0,,Keyboard Response,keyboard,10,object-73,trials,2,8,blank.png,blank.png,blank.png,Weak,Strong,Solid,right,,,practice_incongruent,,,
525,1689094044534,11/07/2023 16:47:24,1689079644534,-4,11/07/2023 08:47:24,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,245,trials,Screen 2,vtanvj,2,continue,,666.5879999999888,666.5879999999888,666.5879999999888,666.5879999999888,666.5879999999888,666.5879999999888,1,666.5879999999888,0,0,,Fixation Timing,Fixation,1,object-77,trials,2,8,blank.png,blank.png,blank.png,Weak,Strong,Solid,right,,,practice_incongruent,,,
526,1689094045077,11/07/2023 16:47:25,1689079645077,-4,11/07/2023 08:47:25,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,246,trials,Screen 1,9h6dqb,1,response,left,543.1779999970458,533.234999999986,543.1779999970458,543.1779999970458,533.234999999986,543.1779999970458,1,543.1779999970458,0,0,,Keyboard Response,keyboard,10,object-73,trials,2,8,blank.png,blank.png,blank.png,Weak,Strong,Soft,left,,,practice_incongruent,,,
527,1689094046234,11/07/2023 16:47:26,1689079646234,-4,11/07/2023 08:47:26,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,246,trials,Screen 2,vtanvj,2,continue,,666.5080000000307,666.5080000000307,666.5080000000307,666.5080000000307,666.5080000000307,666.5080000000307,1,666.5080000000307,0,0,,Fixation Timing,Fixation,1,object-77,trials,2,8,blank.png,blank.png,blank.png,Weak,Strong,Soft,left,,,practice_incongruent,,,
528,1689094046805,11/07/2023 16:47:26,1689079646805,-4,11/07/2023 08:47:26,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,247,trials,Screen 1,9h6dqb,1,response,right,571.8889999880921,566.625,571.8889999880921,571.8889999880921,566.625,571.8889999880921,1,571.8889999880921,0,0,,Keyboard Response,keyboard,10,object-73,trials,2,8,blank.png,blank.png,blank.png,Weak,Strong,Muscly,right,,,practice_incongruent,,,
529,1689094047967,11/07/2023 16:47:27,1689079647967,-4,11/07/2023 08:47:27,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,247,trials,Screen 2,vtanvj,2,continue,,666.716999999946,666.716999999946,666.716999999946,666.716999999946,666.716999999946,666.716999999946,1,666.716999999946,0,0,,Fixation Timing,Fixation,1,object-77,trials,2,8,blank.png,blank.png,blank.png,Weak,Strong,Muscly,right,,,practice_incongruent,,,
530,1689094048492,11/07/2023 16:47:28,1689079648492,-4,11/07/2023 08:47:28,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,248,trials,Screen 1,9h6dqb,1,response,right,525.9179999970365,516.6530000000494,525.9179999970365,525.9179999970365,516.6530000000494,525.9179999970365,1,525.9179999970365,0,0,,Keyboard Response,keyboard,10,object-73,trials,2,8,blank.png,blank.png,blank.png,Weak,Strong,Burly,right,,,practice_incongruent,,,
531,1689094049650,11/07/2023 16:47:29,1689079649650,-4,11/07/2023 08:47:29,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,248,trials,Screen 2,vtanvj,2,continue,,666.6469999999972,666.6469999999972,666.6469999999972,666.6469999999972,666.6469999999972,666.6469999999972,1,666.6469999999972,0,0,,Fixation Timing,Fixation,1,object-77,trials,2,8,blank.png,blank.png,blank.png,Weak,Strong,Burly,right,,,practice_incongruent,,,
532,1689094050375,11/07/2023 16:47:30,1689079650375,-4,11/07/2023 08:47:30,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,13,prepare1,Screen 1,6xowt1,1,continue,,726.0529999999562,716.5339999999851,726.0529999999562,726.0529999999562,716.5339999999851,726.0529999999562,1,726.0529999999562,0,0,,Space To Continue,space,8,object-41,prepare1,2,,af00009_fg.png,wf00009_fg.png,af00009_fg.png,Weak,Strong,,,or,or,incongruent,,,
533,1689094050376,11/07/2023 16:47:30,1689079650376,-4,11/07/2023 08:47:30,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,13,prepare1,Screen 1,6xowt1,1,continue,,726.9529999910155,716.5339999999851,726.9529999910155,726.9529999910155,716.5339999999851,726.9529999910155,1,726.9529999910155,0,0,,Space To Continue,space,8,object-41,prepare1,2,,af00009_fg.png,wf00009_fg.png,af00009_fg.png,Weak,Strong,,,or,or,incongruent,,,
534,1689094051093,11/07/2023 16:47:31,1689079651093,-4,11/07/2023 08:47:31,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,249,trials,Screen 1,9h6dqb,1,response,left,727.5189999999711,716.4139999999898,727.5189999999711,727.5189999999711,716.4139999999898,727.5189999999711,1,727.5189999999711,0,0,,Keyboard Response,keyboard,10,object-73,trials,2,9,af00009_fg.png,wf00009_fg.png,blank.png,Weak,Strong,Delicate,left,or,or,incongruent,incon_Str,,
535,1689094052249,11/07/2023 16:47:32,1689079652249,-4,11/07/2023 08:47:32,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,249,trials,Screen 2,vtanvj,2,continue,,666.5740000000224,666.5740000000224,666.5740000000224,666.5740000000224,666.5740000000224,666.5740000000224,1,666.5740000000224,0,0,,Fixation Timing,Fixation,1,object-77,trials,2,9,af00009_fg.png,wf00009_fg.png,blank.png,Weak,Strong,Delicate,left,or,or,incongruent,incon_Str,,
536,1689094053029,11/07/2023 16:47:33,1689079653029,-4,11/07/2023 08:47:33,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,250,trials,Screen 1,9h6dqb,1,response,left,781.0250000000233,766.5360000000801,781.0250000000233,781.0250000000233,766.5360000000801,781.0250000000233,1,781.0250000000233,0,0,,Keyboard Response,keyboard,10,object-73,trials,2,9,af00009_fg.png,wf00009_fg.png,blank.png,Weak,Strong,Sedentary,left,or,or,incongruent,incon_Str,,
537,1689094054182,11/07/2023 16:47:34,1689079654182,-4,11/07/2023 08:47:34,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,250,trials,Screen 2,vtanvj,2,continue,,666.5740000000224,666.5740000000224,666.5740000000224,666.5740000000224,666.5740000000224,666.5740000000224,1,666.5740000000224,0,0,,Fixation Timing,Fixation,1,object-77,trials,2,9,af00009_fg.png,wf00009_fg.png,blank.png,Weak,Strong,Sedentary,left,or,or,incongruent,incon_Str,,
538,1689094054865,11/07/2023 16:47:34,1689079654865,-4,11/07/2023 08:47:34,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,251,trials,Screen 1,9h6dqb,1,response,right,683.3329999998678,666.5719999999274,683.3329999998678,683.3329999998678,666.5719999999274,683.3329999998678,1,683.3329999998678,0,0,,Keyboard Response,keyboard,10,object-73,trials,2,9,af00009_fg.png,wf00009_fg.png,wf00009_fg.png,Weak,Strong,,right,or,or,incongruent,incon_Str,,
